"","state","PUMA","count","disconnected_per_pop","disconnected_density"
"512","fl","07301",3387,71.6113072710743,24.6658694619928
"513","fl","01900",1696,73.4771683562949,1.01638431685018
"514","fl","03102",1808,169.829043772309,10.9872034288027
"515","fl","03103",2259,152.965872156013,19.1975894707106
"516","fl","03105",1952,87.9635888423235,7.25049205448329
"517","fl","00901",4323,261.746185517074,4.62534813042687
"518","fl","01107",2736,218.757495802351,85.8155168955166
"519","fl","01102",748,67.8642714570858,13.0883220780144
"520","fl","09910",1427,143.966908797417,5.36766868958106
"521","fl","08606",2047,194.470834125024,37.3745332851323
"522","fl","08610",2345,190.557451649602,40.7425159607306
"523","fl","08609",1617,178.812341037266,62.7660306635694
"524","fl","08607",958,89.6667914638712,48.5258584731622
"525","fl","08602",1485,162.900394910048,33.5277718510539
"526","fl","10104",927,48.5976408912189,3.13057172402126
"527","fl","06902",825,111.230955912094,0.934866914677636
"528","fl","08302",3639,221.552511415525,11.3332337559891
"529","fl","09508",1909,53.6778765043302,21.6996259950602
"530","fl","10504",4692,240.270380991397,1.51774717381227
"531","fl","05701",2411,135.869258946182,29.2788920339961
"532","fl","05704",1305,70.0821652972451,7.4503635432022
"533","fl","10101",1511,101.839994608074,1.39514466759186
"534","fl","06903",3868,167.838236570338,1.6594295315508
"535","fl","06901",1454,150.657962905398,1.12647294222124
"536","fl","09300",2380,209.010274874857,0.246233803707461
"537","fl","07104",1778,153.091096951955,7.38613002065308
"538","fl","02700",3502,238.86501602892,0.781707762971305
"539","fl","05707",3685,181.822667390339,17.0925275817197
"540","fl","05703",1602,90.3145788702221,6.52388041127943
"541","fl","10306",1001,103.259748297916,10.781053863721
"542","fl","08303",1468,132.192705988294,2.19351968778137
"543","fl","00101",2587,58.8663617539309,13.4780820558727
"544","fl","03106",1223,105.086784670906,6.43431952192964
"545","fl","12701",522,33.8917023763148,0.468956786585847
"546","fl","11704",696,47.0333828895797,1.36423939626812
"547","fl","09510",3256,159.937125454367,6.06805887736277
"548","fl","09509",2885,154.841133533705,4.6156660928261
"549","fl","09702",2290,93.9525724132272,0.676137901927604
"550","fl","09904",1794,120.032115616218,26.0285322161744
"551","fl","09909",584,56.5288936211403,6.33203061676974
"552","fl","08615",128,15.4851197677232,5.62303183367476
"553","fl","08620",344,38.1840381840382,6.54552365871131
"554","fl","01110",635,51.981008513425,6.0886978770884
"555","fl","11702",1383,122.411046202868,10.8220200246299
"556","fl","11703",842,89.4032703334041,9.0131405569251
"557","fl","09504",2258,117.146562905318,21.8025803729961
"558","fl","09701",2686,95.7814784438184,5.1703400248606
"559","fl","10502",4646,193.655954316202,5.05444481841677
"560","fl","10503",3426,181.279432774221,7.95745079129619
"561","fl","05706",1840,111.521910418813,3.30015689961653
"562","fl","11701",588,46.7557251908397,3.57968919191006
"563","fl","09505",2045,204.071449955094,29.9891375448262
"564","fl","05705",3079,96.0566543957072,11.1332562836228
"565","fl","02103",921,60.6519591702338,0.180250029732695
"566","fl","02101",1226,150.577253746008,6.16717631808292
"567","fl","07105",985,74.9049429657795,1.59157350057259
"568","fl","07102",1791,100.81053698075,4.56781180137242
"569","fl","11503",1392,102.548990717548,1.17846640393499
"570","fl","11501",529,40.3878454725912,2.96149355841216
"571","fl","08103",1348,110.90086384204,1.49062494181129
"572","fl","08101",1615,120.495411475043,1.53321968410608
"573","fl","08618",393,30.4179566563467,7.21986769521678
"574","fl","08608",2125,119.074302364676,8.41442846034689
"575","fl","00903",808,59.5474979733215,0.856510338354939
"576","fl","00904",1656,93.7924784775714,4.08516589460451
"577","fl","08603",1600,154.038702223934,39.2541900591082
"578","fl","08611",2252,180.521042084168,65.6321017924238
"579","fl","08613",1556,156.886469046179,64.4374696430352
"580","fl","08624",3662,197.051226861817,47.6491481908897
"581","fl","01101",1326,63.5788262370541,0.609796521233428
"582","fl","07103",2416,113.549842552991,4.15681429561893
"583","fl","05702",1524,78.0977759557241,3.11640420462796
"584","fl","10307",1327,117.143361581921,4.58887428691618
"585","fl","10304",1894,183.794274623969,18.0022364142457
"586","fl","10102",1593,148.808967772069,3.47819145200182
"587","fl","10501",3059,142.88383390163,3.95321043414313
"588","fl","09501",1296,80.2476780185759,3.45595629198958
"589","fl","09503",1058,65.8615537848606,2.71236773359866
"590","fl","09502",1112,75.6514048574733,4.5394201063276
"591","fl","09507",1493,112.188157499249,15.3134285608243
"592","fl","09506",1436,139.729493042717,19.5406649302754
"593","fl","08601",1721,112.815470337594,19.7187112729904
"594","fl","01112",1255,102.566198103956,12.9590699832847
"595","fl","01111",1036,58.5409956489801,6.8726634590725
"596","fl","01106",1613,91.9822080291971,15.9525348339762
"597","fl","01105",4052,193.819955993495,46.8562692975145
"598","fl","09911",1230,88.8022525449426,0.282284854611167
"599","fl","08301",1497,207.025307702946,0.450707623824013
"600","fl","00102",2253,132.82631765122,0.971009394729778
"601","fl","03107",1523,81.6665772963698,7.86981575392485
"602","fl","12704",2285,171.020133223561,2.00607365883644
"603","fl","11102",1973,89.3852217641462,6.26213296242378
"604","fl","08605",1981,145.683188704221,52.3380974075839
"605","fl","08617",927,110.081938012113,20.4363172949687
"606","fl","08622",1162,80.3318354649153,8.56468075578077
"607","fl","08621",1156,104.087880424996,13.1843619175167
"608","fl","08619",1392,129.887095269198,31.7421737329931
"609","ga","01700",4746,171.403806565784,3.87844084235273
"610","ga","02200",2226,213.832853025937,0.685909731569364
"611","ga","02300",2282,134.86200579162,1.74829275600915
"612","ga","02500",3507,168.857431749242,1.21539912725665
"613","ga","00401",2131,76.2242014522302,6.05727583998067
"614","ga","01200",5165,264.831051633082,0.564275513866446
"615","ga","02100",1017,59.7602538488659,0.880674908874474
"616","ga","01004",1583,100.975952031639,3.32702197733631
"617","ga","04500",1300,66.7625308134757,1.59628419550417
"618","ga","02900",1800,130.756937381956,1.47823617250176
"619","ga","03400",2542,106.914535666218,2.28569036852215
"620","ga","03800",2490,130.626377085301,1.89921692355462
"621","ga","01300",4364,242.215685186213,0.499533248889824
"622","ga","00900",4366,249.742592380734,2.41883529969777
"623","ga","04001",1860,110.833035395066,11.9329090558284
"624","ga","04006",3032,121.30426085217,19.5635020358574
"625","ga","02003",1192,64.1170458824162,7.8348198797192
"626","ga","02004",1462,102.194883265763,14.793067881409
"627","ga","01005",1138,60.9566661310193,4.63955700072782
"628","ga","04004",1297,86.848801392795,5.5026652161624
"629","ga","06002",2529,228.785959833544,8.07422593233302
"630","ga","03005",1450,90.8692110045748,8.3953562062577
"631","ga","04002",1509,86.515307877537,6.89962594975611
"632","ga","04003",4410,173.813652845657,24.0657145052355
"633","ga","01008",919,72.2427482116186,4.92661055523382
"634","ga","01007",870,51.7272132707058,12.9396602561402
"635","ga","03001",2461,113.185852918181,16.6745949955624
"636","ga","04005",2333,117.679697351829,12.754369362181
"637","ga","01006",1492,72.7450024378352,17.019068746786
"638","ga","01002",339,33.8627509739287,2.88634128621985
"639","ga","02001",2562,139.69465648855,16.8257228216661
"640","ga","02002",2096,152.115538137746,21.8466332962371
"641","ga","01001",1008,64.8440012865873,8.27529347533265
"642","ga","01900",4658,250.902235389173,1.60438264767315
"643","ga","02400",975,66.9367019085542,1.88611939744679
"644","ga","04400",5292,272.502574665293,10.1577202972563
"645","ga","02600",2077,114.359652020703,0.730789705989159
"646","ga","02700",1930,146.101438304315,2.55997491763339
"647","ga","02800",2441,114.708646616541,0.535183953066391
"648","ga","03102",748,50.901667233753,0.838871367992827
"649","ga","03300",1521,51.7100700346774,2.37525940092424
"650","ga","03600",1166,33.1607985893863,3.71849840399631
"651","ga","03900",2962,183.43964823187,1.08043565091312
"652","ga","01600",3400,142.743188211092,0.483498693599536
"653","ga","03200",994,53.8403206586502,0.237055427743948
"654","ga","03500",3300,198.448493595526,1.04376755577788
"655","ga","03700",1241,101.314393011674,0.282690235558127
"656","ga","04200",2896,190.426091530773,0.248125117371761
"657","ga","04100",2942,135.707366575949,3.6904499407979
"658","ga","04000",3419,124.70365101944,4.01575016113471
"659","ga","00300",3161,98.7411364133321,0.6674619739852
"660","ga","00402",1870,176.415094339623,1.45277214296976
"661","ga","00200",2107,116.808958864619,0.556483855049995
"662","ga","00100",2178,138.576064134377,0.432835464652226
"663","ga","00500",5057,232.206814216181,0.378175500361644
"664","ga","00600",4243,181.379045013466,3.20551837290465
"665","ga","00700",1983,139.963297571993,0.323554163985455
"666","ga","00800",2320,185.614849187935,0.531574880126448
"667","ga","01100",3202,227.350184606646,0.340817641225883
"668","ga","01800",1845,123.783965112378,0.147017294696641
"669","ga","01003",1864,144.261280086681,10.0611787425222
"670","ga","03101",964,56.5495395084179,4.12627403212956
"671","ga","01500",3803,174.914911231717,2.3251109742277
"672","ga","01400",2315,115.036772013516,3.49827726320023
"673","ga","05001",2477,141.035130672436,13.6201603104328
"674","ga","05002",4726,249.432627856653,24.6124729915134
"675","ga","03004",2144,119.549459127913,12.8184852287126
"676","ga","03003",1950,124.116860798167,8.44389443563189
"677","ga","03002",1268,62.5555007400099,7.28126617788253
"678","ga","04300",3280,139.717157948543,3.07792080665095
"679","ga","06001",2687,137.703069748373,5.04168926439617
"680","ga","04600",3169,122.081824485708,31.4461798295699
"681","hi","00301",2047,110.714478879334,0.440505249778625
"682","hi","00100",3154,155.400078833268,0.326690017395086
"683","hi","00200",3732,212.371251351505,0.282463371166786
"684","hi","00307",3060,188.191881918819,15.362244859877
"685","hi","00302",1970,141.087158920003,9.41331651296674
"686","hi","00303",415,55.488701698088,4.2704592327199
"687","hi","00304",1277,81.6861766775411,38.8379518429152
"688","hi","00305",1021,101.723622596393,18.4766908504786
"689","hi","00306",1828,103.452178834182,9.32089791113024
"690","hi","00308",1491,129.731140694336,7.99082827140816
"691","id","00800",2743,136.944583125312,1.43432757461435
"692","id","00701",799,66.0276010247087,7.50612144957522
"693","id","00600",2027,119.354648766413,7.0498801329823
"694","id","00702",1102,99.1185465011693,10.6757737632771
"695","id","00100",1377,81.2772990201865,0.0634846988785562
"696","id","00400",2000,142.308239647076,0.26760140848458
"697","id","00300",945,86.1204775357696,0.0111339887690305
"698","id","00200",1403,75.8583400919167,0.890154489603923
"699","id","01100",1178,41.5608241603161,0.0800397204512162
"700","id","01200",1574,116.53216850522,0.32037459685102
"701","id","01300",1840,113.468179575728,0.0929122168668923
"702","id","00900",2427,151.915373059589,0.208140053153585
"703","id","00500",2610,148.118721979456,0.126393802610266
"704","id","01000",998,66.7335339351388,0.0380548538050772
"705","il","03411",1958,138.934222663734,20.4881902555836
"706","il","03107",761,51.8957992362248,3.12232152006932
"707","il","03700",3059,138.931783086566,1.57111820261299
"708","il","02000",3119,89.6470452977696,1.01635720886174
"709","il","01602",1426,101.444120367077,0.152794219179275
"710","il","02400",1061,92.3813670004354,0.357275351984381
"711","il","03007",1353,109.0601321941,7.96962429913503
"712","il","02700",899,76.8441747157877,0.261818720881558
"713","il","02801",3978,180.449081424359,4.08646424000064
"714","il","02901",3088,175.265338554969,2.81142089761201
"715","il","03601",1933,119.210607462226,1.60175148769118
"716","il","03306",826,44.8571738894319,2.77519585066067
"717","il","03307",2487,144.006948465547,0.991955889268854
"718","il","03416",485,41.014799154334,0.261302559824377
"719","il","03532",3780,227.286392880765,42.1978020156167
"720","il","03413",2518,158.604182413706,20.5410042487659
"721","il","03414",3468,174.763152590204,16.1171053484467
"722","il","03108",1292,88.8583218707015,0.926620516293678
"723","il","02300",1042,73.6395759717314,0.591241285011145
"724","il","02200",2872,192.932957140938,0.312529245464749
"725","il","00600",1238,91.7240868341113,0.252054356699003
"726","il","00700",1516,137.880854934061,0.173834443927895
"727","il","00800",2701,227.701905243635,0.252780373325926
"728","il","00900",2818,112.329094750269,0.565524757659708
"729","il","01001",2405,159.398197242842,0.341716381771573
"730","il","00202",4217,200.809523809524,0.352869083250146
"731","il","00105",2428,154.649681528662,2.08017420863708
"732","il","00104",1288,102.254684026675,0.198354928885507
"733","il","03412",2168,217.147435897436,21.2873433612488
"734","il","01300",3662,173.48872465416,1.61380331238835
"735","il","01900",709,57.3903189250445,0.416568384181357
"736","il","03005",1775,99.70789798899,19.4329334388502
"737","il","03417",1746,127.009529351859,17.7520136841238
"738","il","01105",2080,201.902543195496,2.0621217461737
"739","il","01205",2014,132.430299842188,2.92965997787558
"740","il","00401",1583,110.652872920453,0.186296350665454
"741","il","00300",1126,118.103629116845,0.143521840788944
"742","il","03602",1947,110.336620197212,5.22071479100058
"743","il","03309",2281,88.2637464690632,9.93574104096116
"744","il","03310",1033,65.255843335439,5.34479494047335
"745","il","03401",1078,116.654041770371,5.79916187238986
"746","il","03415",1068,85.0386177243411,13.490207064234
"747","il","03504",1174,79.5824295010846,41.8187582173812
"748","il","03522",1617,121.90892641737,92.2382339319896
"749","il","03523",6449,277.567358181975,169.895418241347
"750","il","03530",3341,236.614730878187,77.0395718891007
"751","il","03410",1438,79.8933274070782,6.09007519720181
"752","il","03102",2742,151.550323329464,14.8338564470688
"753","il","01500",1744,157.770942645196,1.15053569274533
"754","il","03208",2153,108.131183767767,11.1345911221792
"755","il","03420",1258,61.8942189421894,14.846339615539
"756","il","03105",1470,88.0714157330298,7.91437200856667
"757","il","03106",2580,116.969669492678,13.7376070141069
"758","il","03528",3931,265.303367753256,114.283831088161
"759","il","00501",1162,82.1549773755656,0.160308866723632
"760","il","01204",1000,69.9839037021485,0.814406087735346
"761","il","01701",2801,132.931517251198,1.71720756537738
"762","il","03008",1734,100.237007919533,11.9806006100501
"763","il","03308",1296,82.4375039755741,4.16930161330782
"764","il","03503",1708,158.67707172055,80.9191712976108
"765","il","03524",2628,132.821186697665,77.183049639147
"766","il","03531",3007,239.429890914882,86.916108517932
"767","il","03209",731,44.7587558168014,4.85641232976094
"768","il","03418",853,77.9707495429616,12.4284610276549
"769","il","03408",2941,104.309274694095,78.595303152362
"770","il","03527",2435,146.899131274131,71.5669984747907
"771","il","03419",624,58.4433829727452,7.19367156611787
"772","il","03520",1730,149.563413158122,66.9211571822851
"773","il","03521",4366,183.761942842712,140.340935992799
"774","il","03409",2334,146.709409768056,18.2001650780728
"775","il","03202",2257,142.541366679298,24.7179630505655
"776","il","03204",583,48.7621278019405,4.42625894550941
"777","il","03203",1197,95.7370231144525,12.8791997429517
"778","il","03207",957,67.6086188625927,8.11791889937791
"779","il","03422",1325,99.6615268898082,15.1596330262316
"780","il","03407",2642,132.199149362022,28.1973880244149
"781","il","03205",1114,89.9475171578522,12.0814667045364
"782","il","03421",2413,95.2851050386985,30.3149799147853
"783","il","03501",1540,72.7891477997826,85.017722617758
"784","il","03502",937,41.3595232840433,47.8098895489771
"785","il","03525",160,8.33941415615553,7.99216901563562
"786","il","03529",4252,160.762221634088,95.4937055152309
"787","il","02100",3395,68.1425876118983,1.31427941183739
"788","il","01104",1541,93.2978143730702,2.09531546299001
"789","il","02501",2001,127.761460860682,0.258299874244921
"790","il","02601",269,15.5644274720824,0.163898439868597
"791","il","03009",2206,167.973806441788,2.32269847850138
"792","il","03526",2744,165.910877320273,75.7274103009881
"793","in","01400",2064,114.54575725623,0.657638967484392
"794","in","02000",2927,114.371678649578,2.85766966468667
"795","in","02900",1985,144.531818843745,0.83065109392504
"796","in","02200",2053,106.97165485619,1.94106627987155
"797","in","02800",957,24.4369541902865,0.899101597230157
"798","in","01801",1268,99.4899960768929,0.832261472255752
"799","in","01300",3618,248.097099362271,1.44281952581991
"800","in","01900",1833,133.435247870714,1.56435092989558
"801","in","02500",797,62.7015970419322,0.427941091923773
"802","in","02400",292,16.3411494767474,0.35068731221103
"803","in","02304",2708,146.520939292284,18.0169010330846
"804","in","02301",2250,153.594101986484,17.1314157656732
"805","in","01802",361,22.730134743735,2.11792835140715
"806","in","01803",2151,120.470456454775,4.86411124169232
"807","in","02303",1993,167.436780643535,15.8779132305519
"808","in","02306",2112,113.854447439353,9.01542015555778
"809","in","02307",1699,84.9033031832492,9.46065925104529
"810","in","02302",613,48.8329482992113,5.51832436798321
"811","in","02305",2395,139.308980921359,21.6469879706039
"812","in","03200",522,46.5863453815261,0.153966366232674
"813","in","03400",1463,93.3452434122376,0.235809958489031
"814","in","01600",1131,126.510067114094,0.190995544801789
"815","in","03300",2907,130.68105192178,4.74765373625908
"816","in","01002",1874,107.269605037207,10.5250069417536
"817","in","02700",2934,166.846744384419,0.440943039834798
"818","in","02100",2658,167.464717741935,0.849820968985639
"819","in","01200",2713,57.2049086998693,2.08388021595548
"820","in","00800",1231,81.3561562355429,0.473976048082631
"821","in","01001",2163,148.374262587461,13.6960588152863
"822","in","01700",2363,121.540993724925,2.22488797276544
"823","in","01100",1444,111.265218061335,0.253614779839822
"824","in","00700",1286,113.244100035224,0.238701821684319
"825","in","00104",901,57.5351213282248,1.13553535260001
"826","in","00103",1826,154.327248140636,8.80189842133092
"827","in","00101",3316,226.673046688085,26.8727653798591
"828","in","00102",3237,240.383187286499,6.52120661737845
"829","in","00200",2517,129.169660268911,1.86496231442074
"830","in","00300",1507,111.978005647199,0.950138541698396
"831","in","00402",1882,112.694610778443,1.77917037228473
"832","in","00401",2373,119.40223407467,17.5161588863207
"833","in","00500",4721,181.535030377605,3.90066236059533
"834","in","00600",3171,151.208812169186,0.822603094577907
"835","in","01003",1037,88.2252850093585,0.756253605196185
"836","in","00900",2164,146.127354986832,0.58263500169784
"837","in","01500",1345,123.553187580378,0.371926168714348
"838","in","02600",1777,133.458505444987,0.575609490674591
"839","in","03100",697,54.7439522463085,0.18479433203706
"840","in","03000",1769,143.762698090207,0.522841615618114
"841","in","03600",1672,141.108954342139,1.71547212522422
"842","in","03500",2935,177.641931969495,0.984141013933975
"843","ia","01800",653,58.1996434937611,0.0393908908536813
"844","ia","02100",1043,53.2197162975814,0.0851657739173693
"845","ia","01900",1165,84.9063479338241,0.0766997173655619
"846","ia","00600",1587,113.494958163484,0.134889838935052
"847","ia","01100",1711,49.7716496494749,1.06181317102759
"848","ia","01400",1986,113.641565575647,0.271013439420586
"849","ia","00500",447,20.1541999188421,0.301861282162009
"850","ia","01200",959,66.805990943922,0.116347588520646
"851","ia","01000",1285,51.8772708922083,0.685760587507018
"852","ia","01300",1024,29.3241695303551,0.345165228521092
"853","ia","01600",572,40.1572591968548,0.51900134617707
"854","ia","01500",364,14.6467085144053,0.478120077758293
"855","ia","01700",1783,68.9695187993192,10.090636856284
"856","ia","02000",1557,94.6159455517744,0.345767744599289
"857","ia","00100",1099,72.0277887010093,0.0993698533479647
"858","ia","00200",773,70.9955914768553,0.0767210852322664
"859","ia","00400",1638,116.203178206583,0.14762813327932
"860","ia","00700",2161,117.849157441239,0.345610080764156
"861","ia","00800",1346,110.454620055802,0.224503008838371
"862","ia","00900",2426,130.542402066294,2.00344028535989
"863","ia","02300",499,42.017514314584,0.105837386173326
"864","ia","02200",2365,169.521898071823,0.254510549992571
"865","ks","00603",945,43.2118523937994,1.95712499326606
"866","ks","01301",1634,95.2547510784657,0.730192009975045
"867","ks","01000",1097,78.6718301778543,0.146113073848102
"868","ks","00801",1386,118.380594465323,9.78822199583668
"869","ks","00700",2219,78.1255501179453,1.80653653311207
"870","ks","00601",297,22.5821167883212,0.803865698426091
"871","ks","01303",2596,167.776126155238,27.8730563749361
"872","ks","01500",1801,102.213393870602,0.226721966389523
"873","ks","00900",1253,87.911316915737,0.0568443599669481
"874","ks","01100",2152,157.367458866545,0.0821656647954643
"875","ks","01200",3544,192.671523322823,0.115164443360278
"876","ks","01302",1680,88.0041906757465,0.498354742149339
"877","ks","01304",4471,210.588290706985,2.17644482365939
"878","ks","00300",1317,43.5184879225457,0.269528970768136
"879","ks","00100",1316,94.6013945798289,0.0240581710557745
"880","ks","00200",927,61.5292712066906,0.0358635339855451
"881","ks","00802",1073,88.8245033112583,0.127557133592955
"882","ks","00400",2829,187.425467073009,0.588501012675978
"883","ks","00500",3758,194.21188630491,9.29748690929407
"884","ks","00602",656,58.2955656269439,5.7554318898124
"885","ks","00604",990,53.240118311374,3.59219081159762
"886","ks","01400",908,80.8692554328465,0.100175623730226
"887","ky","00100",2524,100.517722023098,0.385001862982868
"888","ky","00200",2411,229.57531898686,0.444443868893552
"889","ky","01400",2368,180.998241993427,0.453480301060358
"890","ky","01500",2104,164.645120901479,1.20345114463546
"891","ky","01300",4116,217.214628740303,0.860795533037305
"892","ky","01706",4100,247.256060788807,15.898899966477
"893","ky","01701",3182,157.003996644792,36.3646700423052
"894","ky","01702",631,54.1677397201477,6.52093345112149
"895","ky","01703",510,46.9483568075117,2.892384642609
"896","ky","01800",1417,86.1712478715641,0.658400624281266
"897","ky","02600",1502,85.2876043381977,0.44703934739798
"898","ky","02500",1355,101.376627263205,2.0412268122281
"899","ky","02000",1668,119.296238020312,0.747911563819083
"900","ky","02100",2373,169.68180193064,0.988121049624984
"901","ky","01902",2435,92.3713060961269,3.65070310629692
"902","ky","02200",2173,99.2554697848627,0.955019936047498
"903","ky","01901",1082,37.8758707599678,15.0085385955496
"904","ky","02400",2558,142.642056543802,6.01581511725309
"905","ky","02700",5519,266.283894625109,0.772362910984627
"906","ky","02800",2020,180.244490050861,0.492712997471741
"907","ky","01100",2501,169.180815801935,0.485942313693893
"908","ky","01000",2625,247.291568535092,0.395088161007358
"909","ky","00900",2137,149.786219948132,0.496574012221272
"910","ky","00700",2214,214.680500339377,0.537055219668574
"911","ky","00600",3381,243.939393939394,0.587477705450376
"912","ky","00400",3694,208.771334915791,0.416467393726664
"913","ky","00300",3003,193.992248062016,0.630718876459098
"914","ky","01600",2011,172.484775709752,1.12680680541001
"915","ky","00500",1802,74.1075834841257,1.27111181659651
"916","ky","02300",1646,117.73120663758,0.474980115903937
"917","ky","00800",1414,134.988066825776,0.345809745512618
"918","ky","01200",1037,91.6482545293858,0.260173501613713
"919","ky","01705",2021,138.188034188034,14.332528682965
"920","ky","01704",1485,128.182995252482,5.50728806992429
"921","la","00101",3627,280.163757145064,4.14518865797995
"922","la","00400",2950,138.153889383225,1.80191912042687
"923","la","02400",3902,285.40081919251,4.8879302903008
"924","la","01000",3041,211.224560672362,0.724563281915843
"925","la","01502",3354,194.965994303319,4.17947496033689
"926","la","02402",1364,92.3368535066342,16.3200173994361
"927","la","01900",1290,89.7204061761024,0.487723801696415
"928","la","02300",909,94.6875,2.34854156971824
"929","la","02401",1728,151.71202809482,39.3742589326763
"930","la","02302",4621,302.579884756417,24.2364025082055
"931","la","01201",1526,87.2698158526821,6.25507119146536
"932","la","01200",4107,342.792755195727,9.04174527995395
"933","la","01500",5095,181.87984150216,20.3609897158548
"934","la","01501",4243,144.757940704855,25.4529437131764
"935","la","01600",1006,80.255285201436,1.28154970927459
"936","la","02301",1611,127.765881513205,26.9948155870226
"937","la","02100",1676,151.168034635158,0.310391318369173
"938","la","01300",2871,156.910969011313,0.37322831480987
"939","la","01100",1401,117.721199899168,0.245618147827767
"940","la","00900",2224,122.79829937607,0.291825479367786
"941","la","00800",2251,171.950194790314,0.323705322759084
"942","la","00700",4037,185.345025480924,0.576324359873945
"943","la","00100",2316,217.505634861007,1.49129242318944
"944","la","00200",2563,131.834782161411,0.66736468014627
"945","la","00300",6452,215.843704001071,0.43907115342425
"946","la","00500",5789,383.225208526413,0.364527597395943
"947","la","00600",4396,325.581395348837,0.365786275818742
"948","la","01400",2390,192.86636539703,0.395857466407917
"949","la","01700",2909,184.945006039799,1.0082067397674
"950","la","01800",4295,172.78834935833,1.10515348890165
"951","la","02200",1041,68.1550346994893,0.52749477705401
"952","la","02201",788,76.8555544718619,0.853251231933401
"953","la","02500",1946,163.008879209248,0.145993572616865
"954","la","02000",2248,175.255320807671,0.47159347715857
"955","me","00200",4614,298.023511174267,0.144104599968295
"956","me","00100",1692,186.713749724123,0.0649385595971645
"957","me","00500",1239,86.3896248779808,0.0950901865192954
"958","me","00700",576,43.1202275789789,0.279152700121526
"959","me","01000",543,62.4568668046929,0.929717283921612
"960","me","00800",2913,157.920416350428,0.755789570123241
"961","me","00300",660,31.260360915076,0.0718066045995772
"962","me","00900",130,9.89270222966289,0.147004045567897
"963","me","00400",3027,215.721208665906,1.23129030171421
"964","me","00600",2213,170.335591133005,1.72227665035709
"965","md","00100",1334,98.6175796555038,0.474883881553692
"966","md","00200",2701,173.385543715496,2.23351351578434
"967","md","00301",1532,97.368755561205,1.03536064304714
"968","md","00400",1086,55.6352459016393,0.927138755353223
"969","md","00501",1597,118.753718024985,1.35251660117873
"970","md","00601",1307,93.6112304827389,1.56165906639484
"971","md","00700",1972,174.112661133675,1.82397073342536
"972","md","01300",808,45.9221369707303,0.115213933066065
"973","md","01400",4638,168.777292576419,1.05070908963837
"974","md","01500",2870,125.049017472006,0.999581069738358
"975","md","01600",2875,146.183962983678,1.72774609419182
"976","md","01106",1074,86.376065626508,1.89249220959982
"977","md","01107",2233,233.138442263521,24.8111165084055
"978","md","01104",1493,137.83234859675,21.9176175075594
"979","md","01103",2862,219.883220651506,55.9637311947533
"980","md","01101",2094,76.8807137349929,49.6782292456512
"981","md","01007",1222,95.3272486153366,35.7944981666158
"982","md","01004",1930,105.985722130697,12.4956843699005
"983","md","01001",1607,98.1014590073866,2.0834265136799
"984","md","00602",1497,104.964240639462,2.84703756099066
"985","md","01005",1969,133.473427331887,32.1118590373077
"986","md","01003",1377,64.2317380352645,12.0300610485718
"987","md","00302",1503,111.358079573238,6.07764936420456
"988","md","00503",1115,82.5436778205508,9.71308354648481
"989","md","01204",2349,137.513171759747,2.7417365467563
"990","md","01002",2028,141.264976316523,32.1134451330219
"991","md","00502",1229,77.6815624802478,12.8425478890975
"992","md","00504",687,38.0040935996017,9.89224042254464
"993","md","00505",1768,153.206239168111,16.7185719031985
"994","md","00506",2554,287.386069539777,23.0019558321614
"995","md","00805",2718,254.399101460127,36.4150430342437
"996","md","01202",1145,106.7499533843,11.0970032518451
"997","md","01203",1021,67.2108485287341,4.05042150607129
"998","md","01105",2138,117.59529178813,7.03880506162914
"999","md","00804",1518,106.317411402157,29.4415637008073
"1000","md","01102",2131,114.330167927464,12.6619604572207
"1001","md","01006",1312,110.698616267297,11.6206911157814
"1002","md","00901",647,38.0924345010303,1.35327450676204
"1003","md","00507",866,59.478021978022,10.0034232494761
"1004","md","00801",2964,235.612082670906,65.7939906684239
"1005","md","00802",1271,76.9463615449812,39.7784172228009
"1006","md","01201",1534,69.8320207584104,4.96237122611091
"1007","md","00902",2861,148.754744449644,16.1081815570988
"1008","md","00803",2102,158.593632111061,60.0689117877804
"1009","ma","01600",1065,57.8050369083804,0.644066009183375
"1010","ma","01902",1420,89.8563563880276,4.70132469225264
"1011","ma","01901",1963,136.585026440301,5.28361365180536
"1012","ma","00301",2164,161.023885705782,5.73963596168234
"1013","ma","00502",1315,80.87828279722,35.0037980712284
"1014","ma","01300",827,69.4899588269893,3.30590548887096
"1015","ma","00704",853,62.1810759585945,18.3995738315779
"1016","ma","03306",1000,105.252078728555,25.0828521859388
"1017","ma","03302",909,47.8597377981362,29.3012581540032
"1018","ma","03603",1036,71.0659898477157,9.96253098918086
"1019","ma","03900",860,67.8929501855214,2.75384675170406
"1020","ma","04700",916,70.8320445406743,1.47250791380445
"1021","ma","04303",1421,85.4479855682502,3.45670836718773
"1022","ma","01900",4755,186.426723123971,55.5820747819735
"1023","ma","00302",712,57.4286175189547,0.65757077933234
"1024","ma","01400",645,54.2199058507061,1.47053874997099
"1025","ma","02800",839,63.3829417541739,7.35568385793315
"1026","ma","00507",764,48.7586955134342,37.4670305610625
"1027","ma","04902",1393,107.725620601655,2.09838063434453
"1028","ma","02400",1302,90.4417893859405,3.90569987863265
"1029","ma","00303",1365,99.099753158124,3.58466712997234
"1030","ma","01000",1150,81.1917537418808,6.84842070343855
"1031","ma","00508",484,31.6961362148003,13.6172973223235
"1032","ma","00506",1316,50.6641000962464,71.8523632324509
